Measurement from:2019-10-16 12:38:07

Timestamp;CANID;Data [A]

430314.706755;897;0.693359375;[A]
430314.707139;898;1.0302734375;[A]
430314.707523;899;1.1962890625;[A]
430314.708035;900;1.8017578125;[A]
430314.807447;897;0.72265625;[A]
430314.807746;898;1.0205078125;[A]
430314.808428;900;1.8212890625;[A]
430314.809154;899;1.181640625;[A]
430314.908352;897;0.6689453125;[A]
430314.908608;898;1.0400390625;[A]
430314.909248;900;1.7822265625;[A]
430314.910528;899;1.2158203125;[A]
430315.009257;897;0.6787109375;[A]
430315.009556;898;1.0107421875;[A]
430315.010495;900;1.796875;[A]
430315.011348;899;1.201171875;[A]
430315.11029;898;1.0107421875;[A]
430315.110589;897;0.6787109375;[A]
430315.111144;900;1.767578125;[A]
430315.112253;899;1.240234375;[A]
430315.211153;897;0.693359375;[A]
430315.211579;898;0.9912109375;[A]
430315.212305;900;1.7529296875;[A]
430315.214651;899;1.2158203125;[A]
430315.312143;898;1.03515625;[A]
430315.312442;897;0.6787109375;[A]
430315.313125;900;1.7529296875;[A]
430315.315983;899;1.23046875;[A]
430315.413347;898;1.044921875;[A]
430315.41339;897;0.72265625;[A]
430315.415096;900;1.81640625;[A]
430315.417059;899;1.2109375;[A]
430315.513996;898;1.0205078125;[A]
430315.514593;897;0.693359375;[A]
430315.515873;900;1.845703125;[A]
430315.517793;899;1.2255859375;[A]
430315.615114;898;1.0400390625;[A]
430315.615456;897;0.712890625;[A]
430315.616906;900;1.7626953125;[A]
430315.618997;899;1.240234375;[A]
430315.715849;898;1.025390625;[A]
430315.71683;897;0.7666015625;[A]
430315.717854;900;1.7724609375;[A]
430315.71986;899;1.201171875;[A]
430315.817658;898;1.0009765625;[A]
430315.817914;897;0.693359375;[A]
430315.818767;900;1.7822265625;[A]
430315.820602;899;1.23046875;[A]
430315.918435;898;1.09375;[A]
430315.918648;897;0.7080078125;[A]
430315.919501;900;1.8115234375;[A]
430315.921464;899;1.162109375;[A]
430316.019638;898;1.0498046875;[A]
430316.019894;897;0.673828125;[A]
430316.020748;900;1.8115234375;[A]
430316.022582;899;1.1865234375;[A]
430316.120373;898;1.0595703125;[A]
430316.120586;897;0.6494140625;[A]
430316.121354;900;1.77734375;[A]
430316.123317;899;1.2060546875;[A]
430316.221406;898;1.03515625;[A]
430316.221449;897;0.68359375;[A]
430316.222259;900;1.7724609375;[A]
430316.225758;899;1.220703125;[A]
430316.322439;898;1.0400390625;[A]
430316.322738;897;0.7177734375;[A]
430316.323335;900;1.7822265625;[A]
430316.326407;899;1.2255859375;[A]
430316.423387;898;1.0498046875;[A]
430316.423728;897;0.6982421875;[A]
430316.424496;900;1.748046875;[A]
430316.42744;899;1.2060546875;[A]
430316.524505;898;1.0498046875;[A]
430316.524847;897;0.68359375;[A]
430316.525231;900;1.7822265625;[A]
430316.528303;899;1.2109375;[A]
430316.62524;898;1.015625;[A]
430316.625453;897;0.68359375;[A]
430316.626306;900;1.767578125;[A]
430316.62925;899;1.1767578125;[A]
430316.726401;897;0.654296875;[A]
430316.726486;898;1.0693359375;[A]
430316.728107;900;1.826171875;[A]
430316.730113;899;1.2353515625;[A]
430316.827208;898;5.068359375;[A]
430316.827421;897;2.490234375;[A]
430316.828915;900;0.8837890625;[A]
430316.831176;899;1.4501953125;[A]
430316.928113;898;11.7822265625;[A]
430316.928412;897;9.326171875;[A]
430316.930161;900;7.7294921875;[A]
430316.931996;899;8.59375;[A]
430317.028975;898;10.46875;[A]
430317.029615;897;8.5498046875;[A]
430317.030981;900;7.3779296875;[A]
430317.032986;899;8.720703125;[A]
430317.130008;898;8.7646484375;[A]
430317.130094;897;6.533203125;[A]
430317.131971;900;6.640625;[A]
430317.133976;899;7.3486328125;[A]
430317.230956;898;7.3681640625;[A]
430317.231383;897;5.2392578125;[A]
430317.233047;900;6.552734375;[A]
430317.235223;899;6.38671875;[A]
430317.331861;898;0.8740234375;[A]
430317.332117;897;2.5927734375;[A]
430317.333696;900;0.2392578125;[A]
430317.335701;899;1.9287109375;[A]
430317.432894;898;4.365234375;[A]
430317.433321;897;6.7919921875;[A]
430317.434942;900;7.568359375;[A]
430317.43682;899;9.033203125;[A]
430317.533927;898;2.578125;[A]
430317.534269;897;4.1455078125;[A]
430317.536573;900;6.07421875;[A]
430317.537895;899;6.6796875;[A]
430317.634961;898;0.2197265625;[A]
430317.635174;897;1.5576171875;[A]
430317.637691;900;3.408203125;[A]
430317.638801;899;3.8330078125;[A]
430317.73578;898;2.03125;[A]
430317.735951;897;3.671875;[A]
430317.738639;900;5.5810546875;[A]
430317.739748;899;5.6298828125;[A]
430317.836856;898;2.734375;[A]
430317.837624;897;0.3662109375;[A]
430317.839629;900;0.3125;[A]
430317.840696;899;0.146484375;[A]
430317.938645;898;3.5009765625;[A]
430317.938986;897;1.767578125;[A]
430317.940692;900;0.3173828125;[A]
430317.942399;899;0.1806640625;[A]
430318.03955;897;0.3173828125;[A]
430318.040488;898;0.9521484375;[A]
430318.041512;900;1.5576171875;[A]
430318.043347;899;1.8994140625;[A]
430318.141479;898;2.6025390625;[A]
430318.141905;897;4.541015625;[A]
430318.14246;900;6.3623046875;[A]
430318.144423;899;6.5576171875;[A]
430318.243194;898;7.1484375;[A]
430318.243578;897;9.5458984375;[A]
430318.24409;900;10.595703125;[A]
430318.245456;899;11.66015625;[A]
430318.344483;898;5.80078125;[A]
430318.344782;897;7.1337890625;[A]
430318.345166;900;8.427734375;[A]
430318.346403;899;7.919921875;[A]
430318.445303;897;5.458984375;[A]
430318.445687;898;4.9169921875;[A]
430318.446498;900;6.6015625;[A]
430318.447565;899;6.298828125;[A]
430318.546208;898;3.759765625;[A]
430318.546806;897;5.21484375;[A]
430318.547147;900;4.5556640625;[A]
430318.548128;899;5.1123046875;[A]
430318.647327;898;0.2294921875;[A]
430318.647668;897;0.947265625;[A]
430318.648265;900;0.1171875;[A]
430318.649076;899;0.95703125;[A]
430318.748189;898;1.2646484375;[A]
430318.748445;897;0.56640625;[A]
430318.749981;900;0.7861328125;[A]
430318.750322;899;0.68359375;[A]
430318.84918;898;2.40234375;[A]
430318.849478;897;3.5888671875;[A]
430318.851057;899;4.31640625;[A]
430318.85174;900;3.5595703125;[A]
430318.950029;898;3.7646484375;[A]
430318.950371;897;5.107421875;[A]
430318.952248;899;4.912109375;[A]
430318.952845;900;4.0234375;[A]
430319.050977;898;1.5380859375;[A]
430319.051404;897;1.71875;[A]
