OmegaLw,OmegaRw,X_GPS,Y_GPS,Theta_GPS,Theta_Mag,V_GPS,Omega_Gyro
4.8914285714,4.925,559912.30543,6319412.3262,5.803411,5.803411,1.589496,-0.001222
4.8914285714,4.925,559912.36615,6319412.3271,5.805161,5.805161,1.54783,0.004189
4.8914285714,4.925,559912.36615,6319412.3271,5.805161,5.805161,1.54783,0.00192
4.8914285714,4.925,559912.36615,6319412.3271,5.805161,5.805161,1.54783,-0.004363
5.4648214286,5.3557142857,559912.4892,6319412.2175,5.805161,5.805161,1.480443,-0.002269
5.29875,5.3557142857,559912.54992,6319412.2184,5.80577,5.80577,1.44855,0.004189
5.29875,5.2025,559912.61064,6319412.2193,5.80577,5.80577,1.434147,0.00192
5.29875,5.2025,559912.61064,6319412.2193,5.806016,5.806016,1.434147,0.00733
5.29875,5.2025,559912.61064,6319412.2193,5.806016,5.806016,1.434147,-0.003316
5.29875,5.2025,559912.67297,6319412.1088,5.806016,5.806016,1.422316,-0.002269
4.4523214286,4.8092857143,559912.67297,6319412.1088,5.806016,5.806016,1.422316,0.004189
4.4523214286,4.3169642857,559912.67297,6319412.1088,5.807767,5.807767,1.422316,0.005236
4.4523214286,4.3169642857,559912.73369,6319412.1097,5.807767,5.807767,1.405855,0.00733
4.4523214286,4.3169642857,559912.73369,6319412.1097,5.807767,5.807767,1.405855,0.010472
4.4523214286,4.3169642857,559912.73369,6319412.1097,5.808413,5.808413,1.405855,0.008378
4.4523214286,4.3169642857,559912.73369,6319412.1097,5.808413,5.808413,1.405855,0.009425
4.4523214286,4.3169642857,559912.79441,6319412.1106,5.808413,5.808413,1.382193,0.003142
4.38625,4.3169642857,559912.79441,6319412.1106,5.808413,5.808413,1.382193,0.004189
4.38625,4.4444642857,559912.79441,6319412.1106,5.808413,5.808413,1.382193,0.00192
4.38625,4.4444642857,559912.85513,6319412.1115,5.813351,5.813351,1.338983,0.006283
4.38625,4.4444642857,559912.85513,6319412.1115,5.813351,5.813351,1.338983,-0.003316
4.38625,4.4444642857,559912.85513,6319412.1115,5.813351,5.813351,1.338983,-0.000175
4.38625,4.4444642857,559912.85513,6319412.1115,5.812518,5.812518,1.338983,0.014835
4.38625,4.4444642857,559912.85513,6319412.1115,5.812518,5.812518,1.282399,0.021118
4.7308928571,4.4444642857,559912.85513,6319412.1115,5.812518,5.812518,1.282399,0.009425
5.0617857143,5.10875,559912.85513,6319412.1115,5.812518,5.812518,1.282399,0.013788
5.0617857143,5.10875,559912.91746,6319412.001,5.812518,5.812518,1.26491,0.006283
5.0617857143,5.10875,559912.91746,6319412.001,5.812237,5.812237,1.26491,-0.002269
4.68625,5.10875,559912.97818,6319412.0019,5.812237,5.812237,1.25205,0.00192
4.68625,4.7060714286,559912.97818,6319412.0019,5.811762,5.811762,1.25205,0.010472
4.68625,4.7060714286,559912.97818,6319412.0019,5.811762,5.811762,1.25205,0.009425
4.68625,4.7060714286,559912.97818,6319412.0019,5.811762,5.811762,1.25205,0.006283
4.68625,4.7060714286,559913.0389,6319412.0028,5.811762,5.811762,1.250506,0.005236
4.68625,4.7060714286,559913.0389,6319412.0028,5.811762,5.811762,1.250506,0.004189
4.68625,4.7060714286,559913.16034,6319412.0046,5.811684,5.811684,1.261823,0.00192
3.8923214286,4.7060714286,559913.16034,6319412.0046,5.811684,5.811684,1.261823,-0.000175
3.8923214286,3.8192857143,559913.16034,6319412.0046,5.811684,5.811684,1.261823,0.00192
3.8923214286,3.8192857143,559913.16034,6319412.0046,5.812686,5.812686,1.261823,-0.000175
3.8923214286,3.8192857143,559913.22267,6319411.8941,5.812686,5.812686,1.233017,0.000873
3.8923214286,3.8192857143,559913.22267,6319411.8941,5.812686,5.812686,1.233017,-0.001222
3.8923214286,3.8192857143,559913.22267,6319411.8941,5.812686,5.812686,1.233017,-0.002269
3.8923214286,3.8192857143,559913.22267,6319411.8941,5.812686,5.812686,1.233017,-0.000175
3.8923214286,3.8192857143,559913.22267,6319411.8941,5.811412,5.811412,1.206782,-0.007505
3.8923214286,3.8192857143,559913.22267,6319411.8941,5.811412,5.811412,1.206782,-0.005411
4.3691071429,4.4135714286,559913.22267,6319411.8941,5.811412,5.811412,1.206782,0.00192
4.3691071429,4.4135714286,559913.22267,6319411.8941,5.811412,5.811412,1.206782,0.003142
4.3691071429,4.4135714286,559913.28339,6319411.895,5.810965,5.810965,1.163573,0.00733
4.3691071429,4.4135714286,559913.28339,6319411.895,5.810965,5.810965,1.163573,-0.001222
4.3691071429,4.4135714286,559913.28339,6319411.895,5.810965,5.810965,1.163573,0.006283
4.3691071429,4.4135714286,559913.285,6319411.7837,5.810965,5.810965,1.119334,-0.008727
4.5273214286,4.4135714286,559913.285,6319411.7837,5.810922,5.810922,1.119334,-0.009774
4.7085714286,4.7755357143,559913.285,6319411.7837,5.810922,5.810922,1.119334,-0.006458
4.7085714286,4.7755357143,559913.34572,6319411.7846,5.810922,5.810922,1.11059,-0.013963
4.7085714286,4.7755357143,559913.34572,6319411.7846,5.811131,5.811131,1.11059,-0.009774
4.7085714286,4.7755357143,559913.34572,6319411.7846,5.811131,5.811131,1.11059,-0.000175
4.7085714286,4.7755357143,559913.40644,6319411.7854,5.811131,5.811131,1.120363,-0.005411
3.8546428571,4.7755357143,559913.40644,6319411.7854,5.811131,5.811131,1.120363,-0.013963
3.8546428571,3.7498214286,559913.46716,6319411.7863,5.809396,5.809396,1.113676,-0.032114
3.8546428571,3.7498214286,559913.46716,6319411.7863,5.809396,5.809396,1.113676,-0.024609
3.8546428571,3.7498214286,559913.46716,6319411.7863,5.808789,5.808789,1.113676,-0.017104
3.8546428571,3.7498214286,559913.46716,6319411.7863,5.808789,5.808789,1.113676,-0.010821
3.8546428571,3.7498214286,559913.59021,6319411.6768,5.808789,5.808789,1.129108,0.009425
3.8546428571,3.7498214286,559913.59021,6319411.6768,5.808789,5.808789,1.129108,0.023387
3.8605357143,3.9046428571,559913.59021,6319411.6768,5.808789,5.808789,1.129108,0.034034
3.8605357143,3.8717857143,559913.59021,6319411.6768,5.806996,5.806996,1.097215,0.030718
3.8605357143,3.8717857143,559913.59021,6319411.6768,5.806996,5.806996,1.097215,0.01693
3.8605357143,3.8717857143,559913.59021,6319411.6768,5.806996,5.806996,1.097215,0.009425
3.8605357143,3.8717857143,559913.59021,6319411.6768,5.806996,5.806996,1.097215,-0.012915
3.8605357143,3.8717857143,559913.65093,6319411.6776,5.805214,5.805214,1.031886,-0.034208
3.8605357143,3.8717857143,559913.65093,6319411.6776,5.805214,5.805214,1.031886,-0.03002
4.3653571429,4.0955357143,559913.65093,6319411.6776,5.805214,5.805214,1.031886,-0.036303
4.3653571429,4.38,559913.65093,6319411.6776,5.805214,5.805214,1.031886,-0.025656
4.3653571429,4.38,559913.65093,6319411.6776,5.805422,5.805422,1.031886,-0.025656
4.3653571429,4.38,559913.71165,6319411.6785,5.805422,5.805422,1.010282,-0.013963
4.3653571429,4.38,559913.71165,6319411.6785,5.805422,5.805422,1.010282,-0.000175
4.3653571429,4.38,559913.71165,6319411.6785,5.805422,5.805422,0.9645,0.010472
4.4564285714,4.4160714286,559913.71165,6319411.6785,5.801083,5.801083,0.9645,0.009425
4.4564285714,4.5108928571,559913.71165,6319411.6785,5.801083,5.801083,0.9645,0.003142
4.4564285714,4.5108928571,559913.77238,6319411.6794,5.801083,5.801083,0.997936,-0.004363
4.4564285714,4.5108928571,559913.77238,6319411.6794,5.801083,5.801083,0.997936,-0.019373
4.4564285714,4.5108928571,559913.89543,6319411.5698,5.795108,5.795108,1.044746,-0.033161
3.7055357143,3.9905357143,559913.89543,6319411.5698,5.795108,5.795108,1.044746,-0.034208
3.7055357143,3.4914285714,559913.89543,6319411.5698,5.793393,5.793393,1.044746,-0.027751
3.7055357143,3.4914285714,559913.89543,6319411.5698,5.793393,5.793393,1.031372,-0.023562
3.7055357143,3.4914285714,559913.89543,6319411.5698,5.793393,5.793393,1.031372,-0.007505
3.7055357143,3.4914285714,559913.89543,6319411.5698,5.793393,5.793393,1.031372,0.000873
3.7055357143,3.4914285714,559913.95775,6319411.4594,5.793393,5.793393,1.01594,0.009425
3.7691071429,3.4914285714,559913.95775,6319411.4594,5.795076,5.795076,1.01594,0.019024
3.8033928571,3.9291071429,559914.01848,6319411.4603,5.795076,5.795076,0.949068,-0.012915
3.8033928571,3.9291071429,559914.01848,6319411.4603,5.794864,5.794864,0.949068,-0.027751
3.8033928571,3.9291071429,559914.01848,6319411.4603,5.794864,5.794864,0.949068,-0.03002
3.8033928571,3.9291071429,559914.01848,6319411.4603,5.794864,5.794864,0.857505,-0.034208
3.8033928571,3.9291071429,559914.01848,6319411.4603,5.794864,5.794864,0.857505,-0.027751
4.255,3.9857142857,559914.01848,6319411.4603,5.792756,5.792756,0.857505,-0.017104
4.255,4.2305357143,559914.0792,6319411.4612,5.792756,5.792756,0.875509,-0.011868
4.255,4.2305357143,559914.0792,6319411.4612,5.792756,5.792756,0.875509,-0.002269
4.255,4.2305357143,559914.0792,6319411.4612,5.792756,5.792756,0.875509,0.00192
4.255,4.2305357143,559914.0792,6319411.4612,5.791017,5.791017,0.875509,0.006283
4.255,4.2305357143,559914.0792,6319411.4612,5.791017,5.791017,0.875509,0.009425
4.255,4.2305357143,559914.14313,6319411.2394,5.791017,5.791017,0.927978,0.006283
4.255,4.2305357143,559914.14313,6319411.2394,5.791017,5.791017,0.927978,0.00733
3.7332142857,4.0291071429,559914.14313,6319411.2394,5.791017,5.791017,0.927978,0.003142
3.7332142857,3.765,559914.14153,6319411.3507,5.789778,5.789778,0.963471,-0.003316
3.7332142857,3.765,559914.14153,6319411.3507,5.789778,5.789778,0.963471,-0.002269
3.7332142857,3.765,559914.14153,6319411.3507,5.789778,5.789778,0.963471,-0.000175
3.7332142857,3.765,559914.14153,6319411.3507,5.789778,5.789778,0.963471,0.000873
3.7332142857,3.765,559914.14153,6319411.3507,5.792192,5.792192,0.963471,0.004189
3.7332142857,3.765,559914.26457,6319411.2412,5.792192,5.792192,1.045775,0.010472
3.7332142857,3.765,559914.26457,6319411.2412,5.792192,5.792192,1.045775,0.014835
3.6416071429,3.6933928571,559914.26457,6319411.2412,5.792192,5.792192,1.045775,0.008378
3.6416071429,3.5585714286,559914.3253,6319411.2421,5.792192,5.792192,1.039088,0.00192
3.6416071429,3.5585714286,559914.3253,6319411.2421,5.793125,5.793125,1.039088,0.005236
3.6416071429,3.5585714286,559914.3253,6319411.2421,5.793125,5.793125,1.039088,0.000873
3.6416071429,3.5585714286,559914.3269,6319411.1307,5.793125,5.793125,1.013368,0.005236
3.6416071429,3.5585714286,559914.3269,6319411.1307,5.793071,5.793071,1.013368,0.008378
4.0589285714,3.5585714286,559914.3269,6319411.1307,5.793071,5.793071,1.013368,0.010472
4.0589285714,4.0905357143,559914.3269,6319411.1307,5.793071,5.793071,1.013368,0.00192
4.0589285714,4.0905357143,559914.38762,6319411.1316,5.793071,5.793071,1.000508,-0.000175
4.0589285714,4.0905357143,559914.38762,6319411.1316,5.793071,5.793071,1.000508,0.00192
4.0589285714,4.0905357143,559914.38762,6319411.1316,5.790813,5.790813,1.000508,-0.000175
4.0589285714,4.0905357143,559914.38923,6319411.0203,5.790813,5.790813,0.939809,0.003142
4.0589285714,4.0905357143,559914.38923,6319411.0203,5.790813,5.790813,0.939809,0.011519
3.77125,4.0905357143,559914.38923,6319411.0203,5.790022,5.790022,0.939809,0.008378
3.77125,3.8082142857,559914.38923,6319411.0203,5.790022,5.790022,0.939809,0.013788
3.77125,3.8082142857,559914.44995,6319411.0212,5.790022,5.790022,0.939809,0.011519
3.77125,3.8082142857,559914.44995,6319411.0212,5.790022,5.790022,0.939809,0.012741
3.77125,3.8082142857,559914.44995,6319411.0212,5.790022,5.790022,0.939809,0.013788
3.77125,3.8082142857,559914.51067,6319411.0221,5.790571,5.790571,1.03703,0.008378
3.77125,3.8082142857,559914.51067,6319411.0221,5.790571,5.790571,1.03703,0.004189
3.3842857143,3.3998214286,559914.5714,6319411.0229,5.790571,5.790571,1.040117,0.005236
3.3842857143,3.3998214286,559914.5714,6319411.0229,5.79072,5.79072,1.040117,-0.007505
3.3842857143,3.3998214286,559914.5714,6319411.0229,5.79072,5.79072,1.040117,-0.004363
3.3842857143,3.3998214286,559914.63372,6319410.9125,5.79072,5.79072,1.036002,-0.007505
3.3842857143,3.3998214286,559914.63372,6319410.9125,5.79072,5.79072,1.036002,-0.004363
3.7733928571,3.3998214286,559914.63372,6319410.9125,5.790956,5.790956,1.036002,-0.002269
3.7733928571,3.8746428571,559914.63372,6319410.9125,5.790956,5.790956,1.02057,-0.005411
3.7733928571,3.8746428571,559914.63372,6319410.9125,5.790956,5.790956,1.02057,0.000873
3.7733928571,3.8746428571,559914.63372,6319410.9125,5.790994,5.790994,1.02057,0.003142
3.7733928571,3.8746428571,559914.63372,6319410.9125,5.790994,5.790994,1.02057,-0.004363
3.7733928571,3.8746428571,559914.63372,6319410.9125,5.790994,5.790994,0.971702,-0.002269
3.7733928571,3.8746428571,559914.63372,6319410.9125,5.790994,5.790994,0.971702,0.006283
4.0707142857,4.0680357143,559914.69445,6319410.9134,5.790994,5.790994,0.996393,0.000873
4.0707142857,4.0680357143,559914.69445,6319410.9134,5.788606,5.788606,0.996393,-0.006458
4.0707142857,4.0680357143,559914.69445,6319410.9134,5.788606,5.788606,0.996393,-0.005411
4.0707142857,4.0680357143,559914.69445,6319410.9134,5.788606,5.788606,0.996393,-0.006458
4.0707142857,4.0680357143,559914.75677,6319410.803,5.788606,5.788606,1.039088,0.000873
4.0707142857,4.0680357143,559914.75677,6319410.803,5.787685,5.787685,1.039088,-0.002269
3.3244642857,3.2148214286,559914.8175,6319410.8038,5.787685,5.787685,1.062236,-0.019373
3.3244642857,3.2148214286,559914.8175,6319410.8038,5.787685,5.787685,1.062236,-0.013963
3.3244642857,3.2148214286,559914.8175,6319410.8038,5.7921,5.7921,1.062236,-0.011868
3.3244642857,3.2148214286,559914.87822,6319410.8047,5.7921,5.7921,1.09773,0.004189
3.3244642857,3.2148214286,559914.87822,6319410.8047,5.7921,5.7921,1.09773,0.014835
2.9044642857,3.0769642857,559914.87822,6319410.8047,5.794059,5.794059,1.09773,0.00192
2.9044642857,3.0769642857,559914.93894,6319410.8056,5.794059,5.794059,1.077668,-0.001222
2.9044642857,3.0769642857,559914.93894,6319410.8056,5.794059,5.794059,1.077668,0.006283
2.9044642857,3.0769642857,559914.94054,6319410.6943,5.797359,5.797359,1.006166,-0.002269
2.9044642857,3.0769642857,559914.94054,6319410.6943,5.797359,5.797359,1.006166,-0.010821
4.2557142857,3.0769642857,559914.94054,6319410.6943,5.797359,5.797359,1.006166,-0.003316
4.2557142857,4.2910714286,559914.94054,6319410.6943,5.798819,5.798819,1.006166,-0.002269
4.2557142857,4.2910714286,559915.00127,6319410.6952,5.798819,5.798819,0.973759,-0.003316
4.2557142857,4.2910714286,559915.00127,6319410.6952,5.798819,5.798819,0.973759,-0.013963
4.2557142857,4.2910714286,559915.00127,6319410.6952,5.798819,5.798819,0.973759,-0.008727
4.2557142857,4.2910714286,559915.00287,6319410.5839,5.798819,5.798819,0.870365,-0.003316
4.2557142857,4.2910714286,559915.00287,6319410.5839,5.799176,5.799176,0.870365,-0.001222
4.1191071429,4.2910714286,559915.00287,6319410.5839,5.799176,5.799176,0.870365,-0.004363
4.1191071429,4.0385714286,559915.00287,6319410.5839,5.799176,5.799176,0.870365,-0.003316
4.1191071429,4.0385714286,559915.00127,6319410.6952,5.799176,5.799176,0.865221,-0.011868
4.1191071429,4.0385714286,559915.00127,6319410.6952,5.799176,5.799176,0.865221,-0.010821
4.1191071429,4.0385714286,559915.00127,6319410.6952,5.796898,5.796898,0.865221,0.003142
4.1191071429,4.0385714286,559915.12432,6319410.5856,5.796898,5.796898,0.950611,0.00192
4.1191071429,4.0385714286,559915.12432,6319410.5856,5.796898,5.796898,0.950611,-0.004363
4.1191071429,4.0385714286,559915.12432,6319410.5856,5.796898,5.796898,0.950611,-0.003316
2.9983928571,3.1132142857,559915.18504,6319410.5865,5.796159,5.796159,0.968615,-0.001222
2.9983928571,3.1132142857,559915.18504,6319410.5865,5.796159,5.796159,0.968615,0.006283
2.9983928571,3.1132142857,559915.18504,6319410.5865,5.796159,5.796159,0.968615,0.006283
2.9983928571,3.1132142857,559915.18504,6319410.5865,5.793602,5.793602,0.968615,0.008378
2.9983928571,3.1132142857,559915.18504,6319410.5865,5.793602,5.793602,0.968615,0.003142
2.9983928571,3.1132142857,559915.24576,6319410.5874,5.793602,5.793602,0.965529,-0.002269
2.9983928571,3.1132142857,559915.24576,6319410.5874,5.793602,5.793602,0.965529,0.003142
3.04,3.115,559915.24576,6319410.5874,5.793602,5.793602,0.934665,-0.000175
3.04,3.115,559915.24576,6319410.5874,5.789184,5.789184,0.934665,-0.001222
3.04,3.115,559915.24576,6319410.5874,5.789184,5.789184,0.934665,0.000873
3.04,3.115,559915.24576,6319410.5874,5.789184,5.789184,0.934665,-0.001222
3.04,3.115,559915.24737,6319410.4761,5.789184,5.789184,0.862134,-0.008727
3.04,3.115,559915.24737,6319410.4761,5.789184,5.789184,0.862134,-0.011868
3.04,3.115,559915.24737,6319410.4761,5.78763,5.78763,0.862134,-0.019373
4.4501785714,3.115,559915.24737,6319410.4761,5.78763,5.78763,0.862134,-0.026704
4.4501785714,4.44375,559915.24737,6319410.4761,5.78763,5.78763,0.862134,-0.019373
4.4501785714,4.44375,559915.30809,6319410.4769,5.78763,5.78763,0.860591,-0.016057
4.4501785714,4.44375,559915.30809,6319410.4769,5.78763,5.78763,0.860591,-0.017104
4.4501785714,4.44375,559915.30809,6319410.4769,5.78554,5.78554,0.860591,-0.01501
4.4501785714,4.44375,559915.37042,6319410.3665,5.78554,5.78554,0.86985,0.00192
4.4501785714,4.44375,559915.37042,6319410.3665,5.78554,5.78554,0.86985,-0.002269
4.1944642857,4.44375,559915.37042,6319410.3665,5.784835,5.784835,0.86985,-0.004363
4.1944642857,4.1176785714,559915.37042,6319410.3665,5.784835,5.784835,0.86985,0.000873
4.1944642857,4.1176785714,559915.37042,6319410.3665,5.784835,5.784835,0.876538,0.004189
4.1944642857,4.1176785714,559915.49186,6319410.3683,5.784835,5.784835,0.937237,0.012741
4.1944642857,4.1176785714,559915.49186,6319410.3683,5.784255,5.784255,0.937237,0.017977
3.5826785714,4.1176785714,559915.49186,6319410.3683,5.784255,5.784255,0.937237,0.021118
3.0123214286,3.0823214286,559915.49186,6319410.3683,5.784255,5.784255,0.937237,0.027576
3.0123214286,3.0823214286,559915.55258,6319410.3691,5.784255,5.784255,0.948554,0.017977
3.0123214286,3.0823214286,559915.55258,6319410.3691,5.784255,5.784255,0.948554,0.009425
3.0123214286,3.0823214286,559915.55258,6319410.3691,5.787781,5.787781,0.948554,0.005236
3.0123214286,3.0823214286,559915.61491,6319410.2587,5.787781,5.787781,0.961414,-0.007505
3.0123214286,3.0823214286,559915.61491,6319410.2587,5.787781,5.787781,0.961414,-0.01501
3.0123214286,3.0823214286,559915.61491,6319410.2587,5.787781,5.787781,0.961414,-0.021468
3.0123214286,3.0823214286,559915.61491,6319410.2587,5.789199,5.789199,0.961414,-0.008727
2.8057142857,2.7848214286,559915.61491,6319410.2587,5.789199,5.789199,0.961414,0.004189
2.8057142857,2.7848214286,559915.6133,6319410.37,5.789199,5.789199,0.942381,0.017977
2.8057142857,2.7848214286,559915.6133,6319410.37,5.789199,5.789199,0.942381,0.015882
2.8057142857,2.7848214286,559915.6133,6319410.37,5.789199,5.789199,0.942381,0.025482
2.8057142857,2.7848214286,559915.61491,6319410.2587,5.792738,5.792738,0.82304,0.03927
2.8057142857,2.7848214286,559915.61491,6319410.2587,5.792738,5.792738,0.82304,0.058469
3.9682142857,4.2317857143,559915.67563,6319410.2596,5.792738,5.792738,0.811723,0.055327
3.9682142857,4.2317857143,559915.67563,6319410.2596,5.79105,5.79105,0.811723,0.035081
3.9682142857,4.2317857143,559915.67563,6319410.2596,5.79105,5.79105,0.811723,0.027576
3.9682142857,4.2317857143,559915.67724,6319410.1483,5.79105,5.79105,0.790633,0.020071
3.9682142857,4.2317857143,559915.67724,6319410.1483,5.79105,5.79105,0.790633,0.008378
3.9682142857,4.2317857143,559915.67724,6319410.1483,5.789879,5.789879,0.790633,-0.003316
4.3782142857,4.3153571429,559915.73796,6319410.1491,5.789879,5.789879,0.79269,-0.011868
4.3782142857,4.3153571429,559915.73796,6319410.1491,5.789879,5.789879,0.79269,-0.011868
4.3782142857,4.3153571429,559915.73796,6319410.1491,5.787062,5.787062,0.79269,-0.005411
4.3782142857,4.3153571429,559915.86101,6319410.0396,5.787062,5.787062,0.890426,0.004189
4.3782142857,4.3153571429,559915.86101,6319410.0396,5.787062,5.787062,0.890426,0.019024
3.0360714286,3.1441071429,559915.92173,6319410.0405,5.787062,5.787062,0.93055,0.022166
3.0360714286,3.1441071429,559915.92173,6319410.0405,5.784606,5.784606,0.93055,0.028623
3.0360714286,3.1441071429,559915.92173,6319410.0405,5.784606,5.784606,0.93055,0.023387
3.0360714286,3.1441071429,559915.98245,6319410.0413,5.784606,5.784606,0.983018,0.013788
3.0360714286,3.1441071429,559915.98245,6319410.0413,5.784606,5.784606,0.983018,-0.024609
2.8428571429,2.94875,559915.98245,6319410.0413,5.783067,5.783067,0.955755,-0.035256
2.8428571429,2.94875,559915.98245,6319410.0413,5.783067,5.783067,0.955755,-0.026704
2.8428571429,2.94875,559915.98245,6319410.0413,5.783067,5.783067,0.955755,-0.011868
2.8428571429,2.94875,559915.98406,6319409.93,5.787379,5.787379,0.87448,0.014835
2.8428571429,2.94875,559915.98406,6319409.93,5.787379,5.787379,0.87448,0.043633
2.8428571429,2.94875,559915.98406,6319409.93,5.787379,5.787379,0.87448,0.060563
3.9342857143,4.2269642857,559915.98406,6319409.93,5.790532,5.790532,0.838986,0.06161
3.9342857143,4.2269642857,559915.98406,6319409.93,5.790532,5.790532,0.838986,0.024435
3.9342857143,4.2269642857,559915.98406,6319409.93,5.790532,5.790532,0.838986,0.020071
3.9342857143,4.2269642857,559915.98406,6319409.93,5.790532,5.790532,0.61728,0.014835
3.9342857143,4.2269642857,559915.98406,6319409.93,5.790333,5.790333,0.61728,0.008378
3.9342857143,4.2269642857,559915.98406,6319409.93,5.790333,5.790333,0.61728,0.008378
4.8251785714,4.6898214286,559916.04478,6319409.9309,5.790333,5.790333,0.584873,-0.006458
4.8251785714,4.6898214286,559916.04478,6319409.9309,5.790333,5.790333,0.584873,0.005236
4.8251785714,4.6898214286,559916.16783,6319409.8214,5.793542,5.793542,0.859048,-0.013963
4.8251785714,4.6898214286,559916.16783,6319409.8214,5.793542,5.793542,0.859048,-0.013963
4.8251785714,4.6898214286,559916.16783,6319409.8214,5.793542,5.793542,0.859048,0.006283
3.8644642857,3.7919642857,559916.22855,6319409.8222,5.794923,5.794923,0.916661,0.011519
3.8644642857,3.7919642857,559916.22855,6319409.8222,5.794923,5.794923,0.916661,0.009425
3.8644642857,3.7919642857,559916.22855,6319409.8222,5.794923,5.794923,0.916661,0.004189
3.8644642857,3.7919642857,559916.22855,6319409.8222,5.800676,5.800676,0.916661,0.014835
3.8644642857,3.7919642857,559916.3516,6319409.7127,5.800676,5.800676,1.150713,0.017977
3.8644642857,3.7919642857,559916.3516,6319409.7127,5.800676,5.800676,1.150713,0.005236
3.8644642857,3.7919642857,559916.3516,6319409.7127,5.800676,5.800676,1.150713,-0.003316
2.7555357143,2.8773214286,559916.3516,6319409.7127,5.800676,5.800676,1.170774,-0.003316
2.7555357143,2.8773214286,559916.3516,6319409.7127,5.802875,5.802875,1.170774,-0.012915
2.7555357143,2.8773214286,559916.3516,6319409.7127,5.802875,5.802875,1.170774,-0.010821
2.7555357143,2.8773214286,559916.3516,6319409.7127,5.802875,5.802875,1.170774,-0.003316
2.7555357143,2.8773214286,559916.35321,6319409.6014,5.802875,5.802875,1.07201,0.004189
2.7555357143,2.8773214286,559916.35321,6319409.6014,5.802875,5.802875,1.07201,-0.000175
3.5894642857,3.8076785714,559916.41393,6319409.6022,5.803907,5.803907,1.048347,0.011519
3.5894642857,3.8076785714,559916.41393,6319409.6022,5.803907,5.803907,1.048347,0.00192
3.5894642857,3.8076785714,559916.41393,6319409.6022,5.805013,5.805013,1.048347,-0.005411
3.5894642857,3.8076785714,559916.41232,6319409.7136,5.805013,5.805013,0.659975,-0.012915
3.5894642857,3.8076785714,559916.41232,6319409.7136,5.805013,5.805013,0.659975,-0.026704
3.5894642857,3.8076785714,559916.41232,6319409.7136,5.805013,5.805013,0.659975,-0.035256
4.3776785714,4.3496428571,559916.41232,6319409.7136,5.805013,5.805013,0.642486,-0.023562
4.3776785714,4.3496428571,559916.41232,6319409.7136,5.810353,5.810353,0.642486,-0.021468
4.3776785714,4.3496428571,559916.41232,6319409.7136,5.810353,5.810353,0.642486,-0.017104
4.3776785714,4.3496428571,559916.53537,6319409.604,5.810353,5.810353,0.936208,-0.001222
4.3776785714,4.3496428571,559916.53537,6319409.604,5.812853,5.812853,0.936208,-0.006458
4.3776785714,4.3496428571,559916.53537,6319409.604,5.812853,5.812853,0.936208,-0.007505
4.3776785714,4.3496428571,559916.53537,6319409.604,5.812853,5.812853,0.936208,-0.011868
3.35,3.3717857143,559916.59609,6319409.6049,5.812853,5.812853,1.023656,-0.01501
3.35,3.3717857143,559916.59609,6319409.6049,5.812853,5.812853,1.023656,-0.021468
3.35,3.3717857143,559916.59609,6319409.6049,5.818226,5.818226,1.023656,-0.008727
3.35,3.3717857143,559916.71592,6319409.7179,5.818226,5.818226,1.208326,-0.025656
3.35,3.3717857143,559916.71592,6319409.7179,5.818226,5.818226,1.208326,-0.023562
3.35,3.3717857143,559916.71592,6319409.7179,5.820662,5.820662,1.208326,-0.017104
3.35,3.3717857143,559916.71592,6319409.7179,5.820662,5.820662,1.208326,-0.006458
2.7773214286,2.92125,559916.77825,6319409.6075,5.820662,5.820662,1.253078,-0.002269
2.7773214286,2.92125,559916.77825,6319409.6075,5.820662,5.820662,1.253078,0.005236
2.7773214286,2.92125,559916.77825,6319409.6075,5.820662,5.820662,1.253078,0.008378
2.7773214286,2.92125,559916.77825,6319409.6075,5.823452,5.823452,1.253078,0.014835
2.7773214286,2.92125,559916.77825,6319409.6075,5.823452,5.823452,1.253078,0.017977
2.7773214286,2.92125,559916.71753,6319409.6066,5.823452,5.823452,0.987648,0.020071
2.7773214286,2.92125,559916.71753,6319409.6066,5.823452,5.823452,0.987648,0.011519
2.7773214286,2.92125,559916.71753,6319409.6066,5.823452,5.823452,0.987648,0.010472
4.0764285714,4.2926785714,559916.77825,6319409.6075,5.819693,5.819693,0.917175,-0.039619
4.0764285714,4.2926785714,559916.77825,6319409.6075,5.819693,5.819693,0.917175,-0.046949
4.0764285714,4.2926785714,559916.77825,6319409.6075,5.819693,5.819693,0.917175,-0.051313
4.0764285714,4.2926785714,559916.77825,6319409.6075,5.818219,5.818219,0.917175,-0.039619
4.0764285714,4.2926785714,559916.77825,6319409.6075,5.818219,5.818219,0.78909,-0.023562
4.0764285714,4.2926785714,559916.77825,6319409.6075,5.818219,5.818219,0.78909,-0.017104
4.605,4.5453571429,559916.84058,6319409.4971,5.818219,5.818219,0.808637,0.006283
4.605,4.5453571429,559916.84058,6319409.4971,5.814637,5.814637,0.808637,-0.007505
4.605,4.5453571429,559916.84058,6319409.4971,5.814637,5.814637,0.808637,-0.01501
4.605,4.5453571429,559916.9013,6319409.498,5.814637,5.814637,1.045261,-0.013963
4.605,4.5453571429,559916.9013,6319409.498,5.814637,5.814637,1.045261,-0.013963
4.605,4.5453571429,559916.9013,6319409.498,5.811573,5.811573,1.045261,-0.007505
